FROM_INCIDENT_ID	TO_INCIDENT_ID
960690	814502
960690	948280
960690	673172
960690	410792
814502	960690
814502	410792
814502	302476
814502	424111
814502	948280
814502	766484
814502	673172
948280	302476
948280	814502
948280	766484
948280	410792
948280	960690
948280	424111
948280	673172
302476	960690
424111	960690
766484	960690
948280	960690
673172	814502
424111	814502
948280	814502
766484	814502
302476	814502
960690	814502
410792	814502
410792	948280
302476	948280
766484	948280
673172	948280
673172	410792
814502	410792
424111	410792
766484	410792
302476	410792
948280	410792
960690	410792
766484	673172
410792	673172
302476	673172
424111	673172
814502	673172
960690	673172
948280	673172
424111	766484
302476	766484
960690	766484
673172	766484
814502	766484
410792	766484
948280	766484
410792	424111
302476	424111
960690	424111
766484	424111
814502	424111
673172	424111
948280	424111
673172	960690
410792	960690
814502	960690
814502	948280
960690	948280
424111	948280
410792	302476
960690	302476
766484	302476
948280	302476
814502	302476
424111	302476
673172	302476
410792	302476
410792	960690
410792	948280
410792	424111
410792	673172
410792	814502
410792	766484
673172	960690
246759	658801
246759	897642
658801	312225
658801	110014
658801	897642
658801	246759
658801	903424
658801	569233
110014	897642
658801	897642
312225	897642
903424	897642
246759	897642
569233	897642
658801	312225
897642	312225
246759	312225
903424	312225
569233	312225
110014	312225
246759	903424
312225	903424
569233	903424
897642	903424
658801	903424
110014	903424
312225	569233
110014	569233
246759	569233
897642	569233
903424	569233
658801	569233
903424	246759
110014	246759
658801	246759
312225	246759
569233	246759
897642	246759
312225	658801
897642	658801
110014	658801
903424	658801
569233	658801
246759	658801
897642	312225
897642	658801
897642	110014
897642	903424
897642	569233
897642	246759
312225	658801
312225	569233
312225	903424
312225	897642
312225	110014
312225	246759
903424	246759
903424	312225
903424	658801
903424	897642
903424	569233
903424	110014
569233	903424
569233	312225
569233	658801
569233	246759
569233	110014
569233	897642
246759	903424
246759	312225
246759	110014
246759	569233
824094	358255
789538	133869
133869	358255
133869	789538
358255	789538
824094	789538
824094	133869
358255	133869
789538	133869
133869	789538
133869	358255
133869	824094
358255	789538
358255	133869
358255	824094
789538	824094
789538	358255
789538	358255
719832	851171
719832	851171
851171	719832
851171	719832
976603	005095
005095	976603
325057	385941
325057	385941
476583	525055
563451	563451
799544	563451
075995	618557
861665	618557
075995	861665
861665	075995
861665	618557
861665	075995
618557	075995
618557	861665
075995	618557
075995	861665
618557	861665
618557	075995
553530	046424
553530	961406
553530	757800
553530	322512
553530	637273
368330	961406
368330	553530
368330	757800
368330	322512
368330	046424
368330	637273
961406	637273
961406	368330
961406	322512
961406	757800
961406	553530
961406	046424
046424	961406
046424	368330
322512	961406
322512	553530
322512	046424
322512	637273
322512	757800
322512	368330
757800	322512
757800	046424
757800	961406
757800	368330
757800	637273
757800	553530
637273	961406
637273	322512
637273	046424
637273	368330
637273	553530
637273	757800
553530	368330
553530	368330
961406	368330
757800	368330
637273	368330
046424	368330
322512	368330
322512	961406
046424	961406
757800	961406
553530	961406
637273	961406
368330	961406
757800	046424
322512	046424
553530	046424
637273	046424
368330	046424
961406	046424
757800	322512
637273	322512
368330	322512
961406	322512
553530	322512
368330	757800
553530	757800
961406	757800
322512	757800
637273	757800
961406	637273
757800	637273
322512	637273
553530	637273
368330	637273
322512	553530
368330	553530
637273	553530
961406	553530
757800	553530
755929	369769
755929	674376
755929	674376
243818	674376
243818	369769
243818	755929
369769	243818
369769	674376
369769	755929
243818	755929
369769	755929
369769	243818
755929	243818
243818	369769
755929	369769
243818	674376
369769	674376
755929	243818
624707	333795
076756	333795
343783	333795
333795	343783
076756	343783
343783	333795
333795	343783
333795	076756
333795	624707
343783	624707
343783	076756
624707	343783
756873	038686
455810	038686
455810	038686
550771	038686
756873	014378
038686	014378
550771	014378
455810	014378
756873	550771
455810	550771
014378	550771
038686	550771
014378	756873
455810	756873
550771	756873
038686	756873
756873	455810
038686	455810
014378	455810
550771	455810
455810	550771
038686	014378
038686	756873
038686	455810
038686	550771
014378	756873
014378	038686
014378	550771
014378	455810
550771	014378
550771	756873
550771	038686
550771	455810
756873	014378
756873	038686
756873	550771
756873	455810
455810	756873
455810	014378
014378	038686
051257	746935
051257	544339
051257	024954
051257	811948
051257	098932
051257	586891
746935	586891
746935	098932
746935	024954
746935	811948
746935	544339
746935	051257
746935	248952
811948	024954
811948	544339
811948	746935
811948	051257
811948	586891
811948	098932
811948	248952
248952	746935
248952	051257
248952	098932
248952	586891
248952	544339
248952	024954
248952	811948
024954	811948
024954	248952
024954	586891
024954	746935
024954	098932
024954	051257
024954	544339
248952	051257
544339	051257
811948	051257
746935	051257
586891	051257
098932	051257
024954	051257
098932	746935
586891	746935
051257	746935
248952	746935
024954	746935
811948	746935
544339	746935
024954	811948
586891	811948
746935	811948
098932	811948
051257	811948
248952	811948
544339	811948
098932	248952
051257	248952
024954	248952
544339	248952
586891	248952
811948	248952
746935	248952
811948	024954
746935	024954
051257	024954
586891	024954
544339	024954
248952	024954
098932	024954
586891	544339
051257	544339
746935	544339
811948	544339
098932	544339
248952	544339
024954	544339
746935	586891
024954	586891
248952	586891
098932	586891
811948	586891
544339	586891
051257	586891
544339	051257
544339	248952
544339	746935
544339	024954
544339	098932
544339	586891
544339	811948
586891	544339
586891	746935
586891	811948
586891	024954
586891	051257
586891	248952
586891	098932
051257	248952
922171	772029
142510	772029
142510	772029
142510	922171
772029	922171
400430	922171
772029	400430
922171	400430
142510	400430
922171	142510
400430	142510
772029	142510
772029	922171
