FROM_INCIDENT_ID	TO_INCIDENT_ID
884397	667608
872763	884397
667608	884397
267021	884397
267021	872763
267021	667608
267021	884397
872763	884397
872763	267021
872763	667608
667608	267021
667608	884397
667608	872763
884397	872763
884397	667608
667608	267021
829242	993913
993913	426604
993913	829242
426604	829242
829242	426604
426604	829242
426604	993913
829242	426604
861707	905617
861707	905617
378127	268862
688641	268862
378127	688641
268862	688641
688641	378127
378127	688641
268862	688641
268862	378127
688641	378127
688641	268862
378127	268862
268862	378127
738244	002839
738244	002839
002839	738244
002839	738244
710488	975555
029187	975555
884384	029187
975555	029187
710488	029187
975555	710488
884384	710488
029187	710488
710488	884384
029187	884384
975555	884384
884384	975555
884384	029187
884384	975555
884384	710488
975555	710488
975555	029187
975555	884384
029187	884384
029187	975555
029187	710488
710488	884384
710488	975555
710488	029187
379248	310432
310432	379248
379248	409461
379248	409461
310432	409461
310432	379248
379248	310432
310432	409461
275802	602785
600672	483500
483500	602785
600672	275802
483500	275802
602785	275802
275802	483500
602785	483500
600672	483500
483500	600672
275802	600672
602785	600672
602785	483500
602785	600672
602785	275802
275802	483500
275802	602785
275802	600672
483500	600672
483500	602785
483500	275802
600672	602785
600672	275802
600672	602785
712855	587270
587270	712855
786356	584721
584721	967846
106616	967846
786356	967846
106616	786356
584721	786356
786356	106616
584721	106616
584721	967846
584721	786356
584721	106616
967846	584721
786356	106616
786356	584721
786356	967846
106616	786356
106616	584721
967846	584721
106616	967846
106616	584721
861844	430555
861844	787524
861844	729725
787524	430555
787524	620507
787524	729725
787524	861844
729725	861844
861844	787524
729725	787524
430555	787524
620507	787524
620507	430555
787524	430555
729725	430555
861844	430555
620507	861844
787524	861844
430555	861844
430555	620507
430555	861844
430555	729725
430555	787524
861844	620507
351444	366996
351444	964626
351444	478654
351444	688378
688378	366996
688378	964626
688378	478654
688378	351444
366996	964626
366996	688378
366996	478654
366996	351444
964626	688378
964626	351444
964626	366996
478654	351444
478654	366996
478654	964626
478654	688378
964626	478654
964626	366996
688378	366996
351444	366996
478654	366996
351444	688378
964626	688378
366996	688378
478654	688378
366996	351444
964626	351444
688378	351444
478654	351444
964626	478654
351444	478654
688378	478654
366996	478654
351444	964626
688378	964626
366996	964626
478654	964626
697734	763503
978988	225285
978988	763503
225285	763503
005696	225285
763503	225285
697734	225285
978988	225285
978988	005696
697734	005696
225285	005696
763503	005696
005696	697734
225285	697734
763503	697734
978988	697734
225285	978988
697734	978988
005696	978988
763503	978988
763503	225285
763503	978988
763503	697734
763503	005696
225285	978988
225285	697734
225285	763503
225285	005696
005696	225285
005696	978988
005696	697734
005696	763503
697734	978988
697734	763503
697734	005696
697734	225285
978988	005696
978988	763503
978988	697734
005696	763503
907377	604243
604243	907377
403852	854178
365210	854178
365210	403852
403852	365210
365210	403852
365210	854178
854178	403852
854178	365210
403852	854178
854178	365210
403852	365210
854178	403852
368496	958335
368496	963740
368496	958335
963740	958335
963740	368496
958335	368496
958335	963740
368496	963740
963740	368496
963740	958335
958335	963740
958335	368496
075708	728690
728690	075708
728690	075708
075708	728690
646435	459023
459023	646435
450939	026291
026291	450939
263470	968732
263470	968732
968732	263470
968732	263470
542115	495312
495312	542115
927697	407741
407741	927697
407741	927697
927697	407741
549883	304405
549883	304405
304405	549883
304405	549883
313571	140927
140927	313571
140927	313571
313571	140927
667462	926694
926694	667462
374033	759398
759398	374033
374033	759398
759398	374033
687685	694816
694816	687685
052287	538186
052287	538186
538186	052287
538186	052287
762955	869891
200460	762955
762955	753071
762955	623231
762955	200460
623231	200460
762955	200460
753071	200460
869891	200460
310054	200460
753071	762955
869891	762955
623231	762955
200460	762955
310054	762955
753071	310054
753071	869891
753071	623231
753071	200460
753071	762955
869891	753071
310054	753071
200460	753071
762955	753071
623231	753071
200460	869891
310054	869891
623231	869891
753071	869891
762955	869891
869891	753071
869891	623231
869891	200460
869891	762955
869891	310054
200460	869891
200460	623231
200460	753071
200460	310054
762955	310054
310054	762955
753071	310054
762955	310054
869891	310054
623231	310054
200460	310054
310054	200460
310054	753071
310054	623231
310054	869891
200460	623231
762955	623231
869891	623231
753071	623231
623231	200460
623231	753071
623231	762955
623231	310054
623231	869891
310054	623231
491119	374189
752086	374189
374189	752086
491119	752086
752086	491119
374189	752086
491119	752086
374189	295841
752086	374189
752086	491119
491119	374189
494096	771230
494096	771230
904746	144247
144247	904746
904746	229559
904746	229559
144247	904746
144247	229559
904746	144247
144247	229559
023310	667814
063057	667814
705412	717671
667814	023310
063057	023310
667814	063057
063057	667814
667814	023310
667814	063057
023310	667814
023310	063057
705412	717671
063057	023310
023310	063057
242362	152431
152431	242362
682670	233151
204585	233151
201434	233151
142507	233151
226429	420154
233151	420154
422932	420154
201434	420154
204585	420154
682670	420154
142507	420154
233151	201434
226429	201434
420154	201434
204585	201434
682670	201434
422932	201434
142507	201434
201434	422932
420154	422932
233151	422932
226429	422932
142507	422932
204585	422932
682670	422932
233151	142507
226429	142507
420154	142507
422932	142507
201434	142507
682670	142507
204585	142507
201434	682670
420154	682670
204585	682670
142507	682670
422932	682670
233151	682670
226429	682670
422932	204585
682670	204585
142507	204585
201434	204585
226429	204585
420154	204585
233151	204585
422932	226429
204585	226429
420154	226429
142507	226429
233151	226429
201434	226429
682670	226429
422932	233151
226429	233151
420154	233151
682670	204585
682670	233151
682670	226429
682670	142507
682670	201434
682670	420154
420154	226429
420154	233151
420154	682670
420154	142507
420154	201434
420154	204585
420154	422932
201434	682670
201434	204585
201434	226429
201434	142507
201434	422932
201434	233151
201434	420154
422932	204585
422932	233151
422932	226429
422932	682670
422932	142507
422932	420154
422932	201434
142507	204585
142507	226429
142507	682670
142507	233151
142507	422932
142507	201434
142507	420154
682670	422932
204585	226429
204585	233151
204585	682670
204585	420154
204585	201434
204585	422932
204585	142507
226429	420154
226429	233151
226429	201434
226429	142507
226429	204585
226429	682670
226429	422932
233151	142507
233151	201434
233151	420154
233151	226429
233151	682670
233151	204585
233151	422932
076796	767359
076796	767359
767359	076796
767359	076796
219130	999036
999036	219130
999036	219130
219130	999036
329424	562243
340347	562243
589477	562243
329424	340347
589477	340347
329424	589477
589477	562243
340347	329424
340347	589477
340347	562243
589477	329424
589477	340347
340347	589477
779313	245221
094457	779313
180721	245221
094457	180721
779313	180721
245221	180721
180721	094457
245221	094457
779313	094457
245221	779313
245221	094457
245221	180721
180721	094457
180721	779313
180721	245221
094457	180721
094457	245221
094457	245221
816315	617961
816315	617961
617961	816315
617961	816315
474834	212247
474834	212247
212247	474834
212247	474834
606339	315913
606339	130047
053595	315913
924256	053595
315913	053595
053595	924256
315913	924256
924256	606339
606339	606339
053595	606339
315913	606339
315913	924256
315913	606339
315913	053595
053595	924256
053595	315913
053595	606339
924256	315913
924256	606339
924256	053595
606339	315913
924256	315913
016715	660371
660371	016715
955818	129015
129015	955818
955818	129015
129015	955818
205176	629342
873674	629342
629342	133286
629342	873674
629342	205176
133286	629342
007432	454078
007432	454078
454078	007432
454078	007432
773288	668309
932690	668309
932690	773288
668309	773288
668309	932690
932690	668309
668309	932690
668309	773288
773288	668309
773288	932690
932690	773288
773288	932690
111659	340804
111659	340804
340804	111659
340804	111659
447873	228356
228356	447873
799846	228356
324957	767720
767720	324957
324957	767720
767720	324957
830436	871052
019816	871052
917690	830436
871052	830436
917690	019816
019816	830436
019816	871052
871052	019816
871052	830436
830436	871052
830436	019816
917690	871052
917690	830436
917690	871052
917690	019816
830436	019816
871052	019816
019816	830436
685436	738525
685436	738525
738525	685436
738525	685436
231402	791994
872317	791994
791994	231402
872317	231402
791994	872317
872317	791994
791994	872317
791994	231402
231402	791994
231402	872317
872317	231402
231402	872317
777858	897006
008030	749977
749977	008030
008030	749977
749977	008030
025984	754245
754245	025984
738863	780941
166807	738863
166807	780941
166807	882203
738863	882203
780941	882203
882203	738863
780941	738863
166807	738863
780941	166807
738863	166807
882203	166807
780941	166807
780941	738863
780941	882203
882203	738863
882203	780941
882203	166807
738863	780941
738863	882203
738863	166807
166807	882203
166807	780941
882203	780941
861772	303465
303465	861772
303465	861772
861772	303465
610692	318268
610692	318268
318268	610692
318268	610692
360087	508175
508175	360087
508175	360087
360087	508175
010341	511037
511037	010341
511037	010341
010341	511037
173187	269821
173187	269821
787321	985148
985148	615609
615609	985148
985148	787321
493113	787321
615609	787321
985148	493113
615609	493113
787321	493113
787321	985148
787321	493113
787321	615609
493113	615609
493113	787321
493113	985148
985148	493113
985148	787321
493113	985148
262146	651162
262146	143472
262146	103553
328403	262146
328403	143472
328403	651162
328403	359700
328403	103553
328403	487522
487522	103553
487522	359700
487522	262146
487522	328403
487522	651162
487522	143472
359700	143472
359700	651162
359700	487522
359700	262146
359700	328403
359700	103553
103553	651162
359700	651162
328403	651162
262146	651162
143472	651162
487522	651162
651162	143472
328403	143472
103553	143472
359700	143472
262146	143472
487522	143472
487522	103553
651162	103553
143472	103553
328403	103553
262146	103553
359700	103553
651162	262146
328403	262146
359700	262146
103553	262146
143472	262146
487522	262146
143472	328403
651162	328403
328403	328403
262146	328403
103553	328403
487522	328403
359700	328403
143472	487522
262146	487522
359700	487522
103553	487522
651162	487522
328403	487522
262146	359700
103553	359700
487522	359700
328403	359700
651162	359700
143472	359700
651162	328403
651162	262146
651162	103553
651162	143472
651162	359700
651162	487522
143472	328403
143472	487522
143472	103553
143472	651162
143472	262146
143472	359700
103553	651162
103553	143472
103553	359700
103553	328403
103553	262146
103553	487522
262146	359700
262146	487522
262146	328403
659582	575140
818358	575140
214090	575140
799038	575140
575140	429478
818358	429478
579406	429478
369427	429478
808597	429478
799038	429478
545257	429478
469208	429478
214090	429478
659582	429478
017628	429478
579406	808597
545257	808597
214090	808597
799038	808597
818358	808597
429478	808597
659582	808597
369427	808597
469208	808597
575140	808597
017628	808597
659582	017628
818358	017628
429478	017628
545257	017628
214090	017628
799038	017628
017628	214090
808597	214090
469208	214090
369427	214090
429478	214090
818358	214090
214090	545257
369427	545257
818358	545257
469208	545257
799038	545257
017628	545257
659582	545257
808597	545257
575140	545257
579406	545257
429478	545257
214090	469208
545257	469208
017628	469208
808597	469208
575140	469208
579406	469208
799038	469208
369427	469208
429478	469208
818358	469208
659582	469208
799038	659582
545257	659582
429478	659582
579406	659582
017628	579406
469208	579406
369427	579406
429478	579406
799038	579406
818358	579406
808597	579406
545257	579406
659582	579406
575140	579406
214090	579406
369427	575140
545257	575140
579406	575140
808597	575140
429478	575140
017628	575140
469208	575140
017628	659582
818358	659582
469208	818358
799038	818358
214090	818358
808597	818358
545257	818358
429478	818358
579406	818358
659582	818358
369427	818358
575140	818358
017628	818358
469208	017628
575140	017628
579406	017628
808597	017628
369427	017628
659582	369427
017628	369427
799038	369427
575140	369427
579406	369427
429478	369427
808597	369427
545257	369427
818358	369427
469208	369427
214090	369427
469208	799038
214090	799038
659582	799038
017628	799038
429478	799038
545257	799038
808597	799038
579406	799038
575140	799038
818358	799038
369427	799038
545257	214090
659582	214090
575140	214090
579406	214090
799038	214090
429478	659582
369427	659582
214090	659582
808597	659582
575140	659582
469208	659582
214090	369427
579406	808597
579406	429478
579406	369427
579406	575140
579406	659582
579406	214090
579406	469208
579406	017628
579406	818358
579406	799038
579406	545257
575140	429478
575140	369427
575140	214090
575140	017628
575140	469208
575140	808597
575140	545257
575140	579406
575140	818358
575140	659582
575140	799038
429478	808597
429478	017628
429478	799038
429478	575140
429478	369427
429478	579406
429478	818358
429478	469208
429478	214090
429478	545257
808597	429478
808597	575140
808597	818358
808597	469208
808597	545257
808597	369427
808597	659582
808597	214090
808597	799038
808597	579406
808597	017628
017628	369427
017628	799038
017628	579406
017628	545257
017628	575140
017628	469208
017628	214090
017628	808597
017628	659582
017628	818358
017628	429478
369427	545257
369427	429478
369427	575140
369427	579406
369427	659582
369427	469208
369427	808597
369427	818358
369427	214090
369427	017628
369427	799038
799038	659582
799038	808597
799038	369427
799038	818358
799038	545257
799038	429478
799038	017628
799038	214090
799038	579406
799038	469208
799038	575140
214090	799038
214090	808597
214090	469208
214090	545257
214090	017628
214090	818358
214090	659582
214090	429478
214090	575140
214090	579406
545257	808597
545257	214090
545257	659582
545257	575140
545257	799038
545257	017628
545257	469208
545257	369427
545257	429478
545257	818358
545257	579406
469208	799038
469208	818358
469208	579406
469208	545257
469208	017628
469208	575140
469208	429478
469208	808597
469208	214090
469208	369427
469208	659582
659582	369427
659582	799038
659582	017628
659582	214090
659582	808597
659582	545257
659582	575140
659582	579406
659582	818358
659582	429478
659582	469208
818358	429478
818358	017628
818358	808597
818358	545257
818358	369427
818358	579406
818358	575140
818358	469208
818358	659582
818358	799038
818358	214090
922875	178587
922875	696681
873835	413164
413164	873835
749888	787192
749888	787192
749888	182790
182790	749888
182790	787192
787192	182790
787192	749888
182790	787192
749888	182790
787192	182790
182790	749888
787192	749888
927154	550191
550191	927154
038662	385656
250453	728496
728496	250453
659658	112016
122104	911861
717210	911861
911861	122104
717210	122104
122104	717210
911861	717210
911861	122104
911861	717210
122104	911861
122104	717210
717210	122104
717210	911861
893859	190309
414605	893859
722353	893859
190309	893859
893859	414605
893859	722353
028673	509884
509884	249228
249228	509884
038662	385656
388661	708920
388661	708920
708920	388661
708920	388661
966773	954764
053731	703673
703673	954764
053731	954764
061345	954764
966773	566100
061345	566100
053731	566100
703673	566100
418001	566100
053731	418001
703673	418001
966773	418001
061345	418001
061345	703673
966773	703673
053731	703673
053731	061345
966773	061345
053731	966773
418001	954764
418001	566100
703673	418001
703673	954764
703673	566100
061345	703673
061345	566100
061345	954764
061345	418001
966773	566100
966773	954764
966773	061345
966773	703673
966773	418001
053731	061345
053731	418001
053731	966773
053731	566100
053731	954764
418001	954764
023743	249135
249135	023743
023743	249135
249135	023743
098754	238916
238916	098754
242072	068020
242072	257645
242072	812591
242072	780835
242072	468448
242072	242922
068020	780835
068020	468448
068020	812591
068020	257645
068020	242072
068020	242922
812591	242072
812591	780835
242072	068020
780835	068020
257645	068020
468448	068020
242922	068020
812591	068020
068020	812591
242072	812591
257645	812591
780835	812591
242922	812591
468448	812591
468448	242922
257645	242922
780835	242922
242072	242922
812591	242922
068020	242922
242072	257645
780835	257645
242922	257645
068020	257645
468448	257645
812591	257645
812591	780835
068020	780835
242922	780835
242072	780835
257645	780835
468448	780835
812591	242072
257645	242072
468448	242072
242922	242072
780835	242072
068020	242072
812591	068020
812591	468448
812591	257645
812591	242922
242922	468448
242922	257645
242922	780835
242922	068020
242922	812591
242922	242072
257645	468448
257645	068020
257645	242072
257645	242922
257645	812591
257645	780835
780835	257645
780835	068020
780835	242922
780835	812591
780835	468448
780835	242072
468448	242922
468448	068020
468448	242072
468448	812591
468448	257645
242922	468448
068020	468448
780835	468448
812591	468448
242072	468448
257645	468448
468448	780835
315029	227038
315029	227038
227038	315029
227038	315029
586679	916907
586679	916907
701929	248549
248549	701929
248549	701929
701929	248549
319205	366675
530427	366675
366675	319205
319205	366675
366675	319205
366675	530427
319205	530427
530427	319205
229129	701335
229129	701335
701335	229129
701335	229129
594269	516232
594269	516232
479069	621956
613307	621956
779646	621956
543354	621956
601815	621956
613307	479069
779646	479069
601815	479069
621956	479069
543354	479069
479069	543354
779646	543354
601815	543354
621956	543354
613307	543354
613307	601815
779646	601815
621956	601815
479069	601815
543354	601815
601815	613307
543354	613307
621956	613307
779646	613307
479069	613307
479069	779646
601815	779646
543354	779646
621956	779646
613307	779646
601815	779646
601815	479069
601815	621956
613307	601815
613307	479069
613307	621956
613307	543354
613307	779646
779646	601815
779646	543354
779646	479069
779646	613307
779646	621956
621956	613307
621956	601815
621956	479069
621956	543354
621956	779646
479069	543354
479069	621956
479069	779646
479069	613307
479069	601815
543354	613307
543354	779646
543354	479069
543354	601815
543354	621956
601815	613307
601815	543354
042092	679491
896197	679491
896197	679491
734643	679491
659296	896197
734643	896197
931914	896197
679491	896197
042092	896197
659296	679491
896197	042092
896197	734643
896197	659296
896197	931914
679491	659296
679491	896197
679491	931914
679491	734643
679491	042092
931914	679491
734643	042092
896197	931914
931914	042092
659296	042092
042092	659296
931914	679491
931914	734643
931914	896197
931914	042092
931914	659296
659296	734643
659296	896197
659296	679491
659296	931914
659296	042092
042092	679491
042092	931914
042092	734643
042092	896197
679491	042092
042092	659296
931914	659296
679491	659296
896197	659296
734643	659296
659296	931914
679491	931914
042092	931914
734643	931914
896197	042092
136098	761143
269489	761143
136098	269489
761143	269489
761143	136098
136098	761143
761143	136098
761143	269489
269489	136098
269489	761143
136098	269489
269489	136098
248663	847722
248663	374705
380177	847722
373179	847722
021308	847722
248663	021308
847722	021308
374705	021308
373179	021308
380177	021308
021308	248663
847722	373179
847722	021308
847722	380177
847722	374705
021308	380177
021308	373179
021308	374705
021308	847722
021308	248663
248663	021308
248663	847722
248663	373179
248663	380177
374705	847722
843488	871119
871119	843488
663098	828690
663098	828690
828690	663098
828690	663098
599075	976691
709449	976691
599075	805917
599075	976691
709449	805917
709449	805917
599075	805917
709449	976691
013067	164161
100039	089450
089450	100039
070815	140225
869106	164312
869106	164312
908067	784710
784710	986130
784710	908067
986130	784710
394107	865683
394107	865683
835879	603255
603255	835879
599899	330567
330567	599899
285363	012911
012911	285363
555364	703535
013858	555364
013858	555364
555364	013858
703535	013858
555364	013858
703535	555364
703535	013858
013858	703535
013858	703535
555364	703535
703535	555364
882380	549201
960610	129948
129948	960610
660821	710500
738577	636770
660079	792391
660821	792391
710500	792391
636770	792391
738577	792391
710500	660079
660821	660079
636770	660079
738577	660079
738577	710500
660821	710500
660821	636770
738577	636770
660821	636770
660821	660079
660821	792391
636770	792391
636770	660079
710500	792391
710500	660079
660079	792391
738577	792391
738577	660079
738577	710500
319028	077585
319028	540931
319028	954995
753415	502916
502916	753415
743159	960149
960149	743159
270369	609446
185808	025711
025711	185808
665878	826172
317756	826172
169655	826172
870238	826172
826172	169655
665878	169655
317756	169655
870238	169655
870238	665878
169655	665878
826172	665878
317756	665878
665878	317756
169655	317756
870238	317756
826172	317756
317756	870238
169655	870238
826172	870238
665878	870238
826172	169655
826172	665878
826172	870238
826172	317756
169655	870238
169655	665878
169655	317756
169655	826172
665878	317756
665878	826172
665878	169655
665878	870238
317756	870238
317756	665878
317756	169655
317756	826172
870238	665878
870238	317756
870238	169655
870238	826172
249083	818942
818942	249083
249083	818942
818942	249083
874231	167674
874231	167674
560812	117032
117032	560812
560812	117032
117032	560812
699053	466838
699053	466838
796078	095640
095640	796078
725169	891215
891215	725169
436002	891215
725169	436002
436002	891215
436002	725169
951377	362129
951377	277135
914078	951377
362129	951377
277135	951377
932873	526486
619184	526486
526486	659769
526486	932873
526486	619184
659769	526486
619184	526486
659769	619184
526486	619184
932873	619184
619184	932873
619184	659769
803913	777820
777820	803913
700301	544479
544479	700301
544479	700301
700301	544479
211575	530025
705315	530025
530025	705315
211575	705315
211575	705315
530025	211575
211575	530025
705315	530025
705315	211575
530025	211575
530025	705315
705315	211575
699743	681886
681886	699743
395362	021829
828013	021829
670554	021829
708086	021829
082725	021829
167772	021829
193198	021829
670554	708086
395362	708086
828013	708086
193198	708086
167772	708086
082725	708086
021829	708086
193198	082725
021829	082725
167772	082725
670554	082725
708086	082725
395362	082725
670554	167772
193198	167772
082725	167772
828013	167772
708086	167772
395362	167772
021829	167772
021829	193198
708086	193198
670554	193198
082725	193198
167772	193198
395362	193198
167894	338642
442605	338642
054126	338642
021829	338642
956818	338642
708086	338642
167772	338642
834515	338642
828013	338642
727914	338642
727914	721377
442605	721377
054126	721377
956818	721377
167894	721377
834515	721377
708086	670554
828013	670554
193198	670554
395362	670554
082725	670554
167772	670554
021829	670554
167894	834515
727914	834515
956818	834515
054126	834515
442605	834515
082725	395362
082725	167772
082725	670554
082725	193198
082725	708086
082725	021829
082725	828013
167772	828013
167772	082725
167772	670554
167772	708086
167772	395362
167772	021829
167772	338642
167772	193198
193198	082725
193198	670554
193198	395362
193198	167772
193198	708086
193198	021829
193198	828013
442605	338642
442605	721377
442605	834515
395362	708086
395362	021829
395362	670554
395362	167772
395362	828013
395362	082725
395362	193198
727914	834515
727914	721377
727914	956818
727914	442605
727914	338642
956818	442605
956818	834515
956818	338642
956818	721377
167894	834515
167894	338642
670554	708086
670554	167772
670554	828013
670554	395362
670554	021829
670554	082725
670554	193198
956818	442605
727914	442605
167894	442605
082725	395362
193198	395362
708086	395362
670554	395362
167772	395362
021829	395362
727914	956818
167894	956818
167894	442605
167894	956818
167894	721377
834515	338642
834515	721377
021829	082725
021829	193198
021829	338642
021829	828013
021829	395362
021829	670554
021829	167772
021829	708086
708086	670554
708086	395362
708086	193198
708086	082725
708086	167772
708086	021829
708086	338642
708086	828013
054126	338642
054126	834515
054126	721377
993389	437089
993389	437089
437089	993389
437089	993389
284220	672543
841955	672543
356506	284220
841955	284220
672543	284220
672543	356506
841955	356506
284220	356506
356506	841955
672543	841955
284220	841955
356506	672543
672543	356506
672543	841955
672543	284220
284220	672543
284220	841955
284220	356506
356506	284220
356506	672543
356506	841955
841955	356506
841955	284220
841955	672543
979283	019155
019155	979283
019155	979283
979283	019155
707539	112598
524603	112598
145279	112598
384603	112598
621606	112598
524603	621606
524603	621606
524603	145279
524603	707539
524603	384603
621606	707539
621606	384603
621606	112598
707539	112598
707539	384603
384603	112598
145279	112598
524603	145279
524603	384603
707539	384603
621606	384603
524603	707539
621606	707539
524603	112598
849441	595527
512305	595527
512305	849441
849441	512305
849441	595527
512305	849441
595527	512305
849441	512305
595527	512305
512305	595527
595527	849441
595527	849441
871114	358806
111994	358806
358806	871114
358806	111994
871114	358806
871114	111994
358806	871114
862490	001991
862490	001991
511906	814169
814169	511906
408860	574710
408860	574710
189418	253464
952553	960658
952553	960658
217793	674229
674229	217793
053030	239760
239760	053030
053030	239760
239760	053030
453525	698843
698843	453525
698843	453525
453525	698843
657837	446223
446223	657837
446223	657837
657837	446223
294700	163594
163594	294700
163594	294700
294700	163594
130640	546340
546340	130640
147200	496909
496909	147200
707439	806143
707439	806143
806143	707439
806143	707439
808322	280487
280487	808322
280487	808322
808322	280487
744260	290770
290770	744260
290770	744260
744260	290770
402821	544158
839135	380787
380787	839135
017997	214293
570654	214293
214293	570654
017997	570654
214293	017997
570654	017997
214293	570654
017997	214293
017997	570654
570654	017997
570654	214293
214293	017997
857115	533191
533191	857115
048111	226767
226767	101473
226767	048111
101473	226767
690167	823781
778265	690167
684967	140870
778265	140870
823781	140870
690167	140870
690167	778265
140870	778265
690167	684967
140870	684967
778265	684967
823781	684967
140870	823781
684967	823781
684967	140870
684967	823781
823781	140870
823781	684967
140870	684967
140870	823781
140870	778265
778265	140870
778265	684967
778265	823781
778265	823781
819941	198559
606351	198559
290706	198559
354956	776660
776660	354956
354956	776660
776660	354956
128924	675521
128924	675521
528057	472406
319154	472406
532036	472406
145505	472406
822893	532036
319154	532036
145505	532036
472406	532036
528057	532036
145505	319154
472406	319154
822893	319154
532036	319154
528057	319154
145505	822893
532036	822893
319154	822893
472406	822893
319154	528057
822893	532036
822893	472406
822893	528057
822893	145505
822893	319154
528057	472406
528057	145505
528057	822893
528057	319154
528057	532036
472406	532036
472406	145505
472406	319154
472406	528057
472406	822893
532036	528057
532036	822893
532036	145505
532036	472406
532036	319154
319154	532036
319154	472406
319154	822893
319154	145505
822893	472406
319154	528057
472406	528057
822893	528057
145505	528057
532036	528057
528057	822893
055361	920431
055361	920431
920431	055361
920431	055361
426209	429460
429460	426209
429460	845870
429460	827425
429460	426209
426209	827425
426209	429460
426209	845870
827425	845870
827425	345783
827425	827425
426209	827425
429460	827425
432679	804926
432679	761401
761401	432679
432679	761401
761401	804926
432679	804926
761401	432679
761401	804926
879983	243215
879983	243215
644470	701593
701593	644470
000236	428448
987781	428448
987781	000236
428448	000236
428448	987781
987781	428448
428448	000236
428448	987781
000236	428448
000236	987781
987781	000236
000236	987781
567984	986358
521917	616139
220620	820663
166791	820663
820663	220620
166791	220620
220620	166791
166791	220620
820663	220620
820663	166791
220620	820663
220620	166791
166791	820663
820663	166791
019366	739666
739666	019366
721707	961268
721707	961268
047898	853462
881568	479351
881568	853462
853462	047898
881568	047898
479351	047898
047898	479351
853462	479351
881568	479351
479351	881568
853462	881568
047898	881568
853462	047898
853462	479351
853462	881568
047898	479351
047898	853462
047898	881568
479351	853462
479351	881568
479351	047898
881568	853462
881568	047898
479351	853462
208363	546898
689567	546898
303400	546898
689567	546898
149803	689567
546898	689567
303400	689567
208363	689567
546898	972538
546898	149803
546898	208363
546898	689567
546898	972538
546898	303400
689567	149803
689567	208363
689567	303400
149803	546898
129140	563756
158949	563756
643002	563756
643002	129140
158949	129140
643002	563756
129140	563756
158949	563756
158949	129140
643002	158949
643002	129140
643002	158949
151105	547963
547963	774068
547963	151105
774068	547963
731693	597478
731693	597478
597478	731693
597478	731693
325270	186425
325270	186425
186425	325270
186425	325270
604659	206049
206049	604659
206049	604659
604659	206049
370502	505877
689080	505877
926137	505877
689080	370502
926137	370502
370502	926137
505877	370502
505877	689080
505877	926137
370502	505877
370502	689080
505877	370502
038520	352168
352168	038520
738048	293143
738048	293143
293143	738048
293143	738048
959338	662026
662026	951869
662026	658527
662026	604733
662026	854810
662026	672835
662026	441502
662026	959338
854810	662026
854810	604733
854810	658527
854810	959338
854810	672835
854810	441502
854810	951869
604733	854810
604733	662026
604733	951869
604733	441502
604733	959338
604733	658527
604733	672835
441502	854810
441502	662026
441502	959338
441502	658527
441502	951869
441502	672835
441502	604733
658527	441502
658527	604733
658527	662026
658527	854810
658527	951869
658527	672835
658527	959338
951869	441502
951869	959338
951869	658527
951869	662026
951869	672835
951869	854810
951869	604733
672835	662026
672835	951869
672835	441502
672835	959338
672835	854810
672835	658527
672835	604733
854810	951869
662026	672835
959338	672835
441502	672835
854810	672835
951869	672835
604733	672835
658527	672835
441502	959338
951869	959338
854810	959338
604733	959338
672835	959338
662026	959338
658527	959338
441502	662026
854810	662026
604733	662026
658527	662026
672835	662026
951869	662026
959338	662026
441502	854810
604733	854810
662026	854810
672835	854810
658527	854810
959338	854810
951869	854810
658527	604733
854810	604733
662026	604733
959338	604733
672835	604733
441502	604733
951869	604733
658527	441502
959338	441502
662026	441502
951869	441502
672835	441502
604733	441502
854810	441502
441502	658527
662026	658527
854810	658527
951869	658527
604733	658527
672835	658527
959338	658527
662026	951869
441502	951869
959338	951869
604733	951869
672835	951869
658527	951869
959338	441502
959338	951869
959338	672835
959338	604733
959338	854810
959338	658527
983927	415735
453985	415735
261967	415735
983927	261967
261967	453985
261967	983927
261967	415735
983927	415735
983927	261967
453985	261967
453985	983927
261967	983927
149698	125981
125981	149698
894700	669476
669476	894700
669476	894700
894700	669476
830520	655568
655568	830520
655568	830520
830520	655568
435246	992855
992855	435246
321475	488367
444331	919546
202027	919546
307369	919546
879285	919546
919546	879285
444331	879285
202027	879285
307369	879285
444331	202027
879285	202027
919546	202027
307369	202027
919546	444331
919546	879285
919546	202027
919546	307369
879285	307369
879285	444331
879285	202027
879285	919546
202027	444331
202027	307369
202027	879285
202027	919546
730235	062548
062548	730235
301198	062548
301198	730235
730235	062548
301198	062548
062548	301198
062548	730235
301198	730235
730235	301198
062548	301198
730235	301198
990734	460338
460338	990734
173532	995605
995605	173532
995605	264706
264706	995605
091102	982734
982734	091102
638425	610064
470218	610064
610064	470218
470218	610064
638425	470218
610064	470218
588944	518602
252586	020885
652803	385107
385107	655460
385107	652803
655460	385107
038578	056593
038578	056593
678461	182352
793501	182352
032246	182352
056593	182352
032246	032246
056593	032246
678461	032246
038578	032246
182352	032246
793501	032246
182352	678461
056593	678461
038578	678461
678461	678461
793501	678461
793501	793501
038578	793501
182352	793501
056593	793501
032246	793501
032246	056593
182352	056593
793501	056593
678461	056593
182352	038578
032246	038578
056593	038578
678461	038578
056593	678461
056593	032246
056593	793501
056593	182352
056593	038578
